Id,SalePrice
2736,157580.65507166972
2737,134704.14212051628
2738,147915.68524543016
2739,169513.22793557058
2740,147120.00472557507
2741,156417.5739675414
2742,163513.0467778946
2743,164002.78033218576
2744,172022.2278020169
2745,148669.8810554836
2746,147546.44642203324
2747,152844.9731123513
2748,138231.51713998264
2749,139245.41065104408
2750,145888.83204054396
2751,145866.02184567755
2752,212486.80070420593
2753,164690.73499784112
2754,254148.69230879474
2755,143963.705494521
2756,107878.49456042043
2757,83937.69247683274
2758,92294.86363244258
2759,170734.42150133353
2760,130323.9574904581
2761,156051.96259091172
2762,155286.50614587052
2763,203703.3161256216
2764,160630.62072098834
2765,305242.99557380436
2766,146167.0578346168
2767,101663.78205288204
2768,144824.07499507102
2769,140166.1864880062
2770,151467.21954092127
2771,119896.00312462148
2772,124811.70729335415
2773,177809.6009691889
2774,160603.4465186975
2775,126713.68506672925
2776,151803.90396415905
2777,158401.5819880219
2778,117406.70528187699
2779,131307.03210403942
2780,111067.50694114191
2781,112036.5278212072
2782,108422.73036085558
2783,109451.68414243605
2784,135652.60151297002
2785,146333.21353547322
2786,76954.49144599943
2787,138780.62236303816
2788,84973.60067005336
2789,183361.36009325465
2790,107938.80815652336
2791,125712.22192661956
2792,63657.66093205137
2793,173393.93898202298
2794,108107.87203263004
2795,133890.25227606227
2796,114360.85818147694
2797,232416.94824579282
2798,121217.21508520725
2799,128003.95832705576
2800,79410.81963246035
2801,122606.92628306992
2802,144522.71976263172
2803,185308.2037758857
2804,142217.20903553563
2805,116111.83479617622
2806,93091.78851964761
2807,173508.85296739536
2808,160559.85074004054
2809,146538.99310138435
2810,137922.0141869397
2811,171157.0902968237
2812,169975.3720249617
2813,166265.7043119619
2814,163093.08375018602
2815,117677.69133950211
2816,253524.74525773825
2817,163805.7535765538
2818,144799.81336596765
2819,177814.71360584267
2820,144968.03818295384
2821,122741.12866459618
2822,209407.50822738002
2823,377731.5834870226
2824,205615.62472451592
2825,160452.81101117685
2826,145375.84430086132
2827,145175.35018091046
2828,235230.05146307897
2829,230367.1676494633
2830,249890.65990507102
2831,181759.0564251576
2832,261552.76435461128
2833,318108.217088399
2834,237179.75518227406
2835,234491.63087022753
2836,204890.14752905903
2837,167424.89713759802
2838,159295.6593186283
2839,189367.77798719305
2840,213258.91661210574
2841,218842.70807126933
2842,246354.88230300116
2843,160572.10414930992
2844,176874.57258372355
2845,134974.93586454177
2846,225261.42560398448
2847,219066.99760739395
2848,229598.1669783607
2849,215078.6494798974
2850,293745.9405550083
2851,235264.66199254314
2852,251377.32726513766
2853,252042.90161648556
2854,146524.6134556453
2855,212718.39651555847
2856,215042.5086335336
2857,201531.56835064536
2858,214285.83679412663
2859,133443.4165492236
2860,139596.80852700878
2861,134886.76120210305
2862,207182.57115354738
2863,137653.81256907043
2864,261815.26484847945
2865,151159.30057317094
2866,159275.93106665282
2867,108211.93766402299
2868,109362.62819085707
2869,121011.35575306535
2870,139261.64085647205
2871,94570.37227764919
2872,57124.49953986655
2873,116276.53521771857
2874,154137.0551303772
2875,130437.11341870202
2876,176629.0662588405
2877,152564.47419597418
2878,179903.2307973578
2879,150771.87577948856
2880,115380.68320120349
2881,165710.4997306003
2882,188032.7684370987
2883,207749.28687752257
2884,207003.5362742638
2885,200270.5193112736
2886,254803.8099280501
2887,113571.86235668117
2888,150657.10347168465
2889,69862.43823853978
2890,90846.82381244947
2891,150206.31653413235
2892,57493.81424341586
2893,92643.4302405522
2894,61790.476864949924
2895,348260.9190257426
2896,298643.3017365027
2897,219349.59708892577
2898,158607.53563900996
2899,216646.1482091248
2900,171999.6250451726
2901,222658.82070773988
2902,194760.7067120911
2903,339809.82944988797
2904,365039.73319035047
2905,101193.32802415722
2906,214189.69304166353
2907,124243.35509974734
2908,141506.4395791991
2909,156618.53566988488
2910,88696.93318794768
2911,89287.09070416345
2912,153870.80352532715
2913,91270.52704980914
2914,88024.09506113375
2915,96305.1326064874
2916,92431.6691146915
2917,179508.62526424305
2918,126705.91702757192
2919,239261.15742596114
